Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,PSH Flag Count,ACK Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Subflow Fwd Bytes,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Total TCP Flow Time,Label
100.64.0.2-10.16.0.15-51916-1880-6,100.64.0.2,51916,10.16.0.15,1880,6,06:24.2,476,6,5,321,450,321,53.5,131.0477012,450,90,201.246118,1619747.899,23109.2437,47.6,119.6496738,387,3,472,94.4,169.4927727,397,9,462,115.5,181.8231742,387,9,1,1,200,168,12605.04202,10504.20168,450,70.09090909,158.5878019,25150.09091,2,2,2,10,0.833333333,70.09090909,53.5,90,29,40,64240,503,1,32,476,1
100.64.0.2-10.16.0.15-52908-1880-6,100.64.0.2,52908,10.16.0.15,1880,6,06:25.0,762,6,4,324,453,324,54,132.2724461,453,113.25,226.5,1019685.039,13123.35958,84.66666667,179.7143567,557,4,762,152.4,236.047241,570,12,739,246.3333333,277.5055555,557,23,1,1,200,136,7874.015748,5249.343832,453,77.7,166.6040216,27756.9,2,2,2,9,0.666666667,77.7,54,113.25,32,45,64240,503,1,32,762,1
10.16.0.2-144.122.71.18-38348-6642-6,10.16.0.2,38348,144.122.71.18,6642,6,06:29.7,7131,16,9,528,20990,261,33,74.04683203,6740,2332.222222,3003.10863,3017529.098,3505.819661,297.125,296.3755421,1038,1,7131,475.4,321.7378702,1120,1,6511,813.875,612.6470523,1646,8,4,6,520,296,2243.724583,1262.095078,6740,860.72,2068.426647,4278388.793,2,2,10,24,0.5625,860.72,33,2332.222222,21,839,65280,503,4,32,7131,1
100.64.0.2-10.16.1.91-50482-8086-6,100.64.0.2,50482,10.16.1.91,8086,6,38:52.2,1323,6,6,464,352,464,77.33333333,189.4272068,264,58.66666667,106.5732925,616780.0454,9070.294785,120.2727273,146.4937479,433,16,1297,259.4,182.8668915,452,47,890,178,121.8462145,350,53,1,2,200,200,4535.147392,4535.147392,464,68,146.860478,21568,2,2,3,11,1,68,77.33333333,58.66666667,38,29,65495,502,1,32,1323,1
100.64.0.2-10.16.0.7-54460-7472-6,100.64.0.2,54460,10.16.0.7,7472,6,22:02.1,638,7,6,108,7409,108,15.42857143,40.82016308,4096,1234.833333,1928.953334,11782131.66,20376.17555,53.16666667,107.7917465,384,3,638,106.3333333,153.4844183,413,13,598,119.6,155.216945,384,12,1,2,232,200,10971.78683,9404.388715,4096,578.2307692,1396.969587,1951524.026,2,2,3,12,0.857142857,578.2307692,15.42857143,1234.833333,8,569,65280,505,1,32,638,0
100.64.0.2-10.16.0.18-58916-3000-6,100.64.0.2,58916,10.16.0.18,3000,6,43:51.5,655,5,5,468,180,468,93.6,209.2959627,180,36,80.49844719,989312.9771,15267.17557,72.77777778,164.1186901,509,4,642,160.5,241.929053,522,19,631,157.75,234.6534679,509,29,1,1,168,168,7633.587786,7633.587786,468,64.8,152.5463864,23270.4,2,2,2,9,1,64.8,93.6,36,46,18,64240,502,1,32,655,0
100.64.0.2-10.16.0.15-34154-1880-6,100.64.0.2,34154,10.16.0.15,1880,6,04:52.1,639,6,4,468,443,468,78,191.0601999,443,110.75,221.5,1425665.102,15649.45227,71,170.6722004,525,4,639,127.8,229.7513874,538,11,619,206.3333333,277.1954786,525,21,1,1,200,136,9389.671362,6259.780908,468,91.1,192.1460382,36920.1,2,2,2,9,0.666666667,91.1,78,110.75,46,44,64240,502,1,32,639,1
100.64.0.2-10.16.0.45-33720-1880-6,100.64.0.2,33720,10.16.0.45,1880,6,13:56.7,366,6,4,494,181,494,82.33333333,201.6746555,181,45.25,90.5,1844262.295,27322.40437,40.66666667,89.58655033,278,3,366,73.2,120.283831,287,9,351,117,140.7870733,278,17,1,1,200,136,16393.44262,10928.96175,494,67.5,160.289495,25692.72222,2,2,2,9,0.666666667,67.5,82.33333333,45.25,49,18,64240,502,1,32,366,0
100.64.0.2-10.16.0.45-51338-1880-6,100.64.0.2,51338,10.16.0.45,1880,6,17:46.7,699,7,5,444,11514,444,63.42857143,167.816226,6740,2302.8,3228.940879,17107296.14,17167.38197,63.54545455,165.2049416,560,3,699,116.5,228.5351177,582,9,680,170,261.0453345,560,23,1,2,232,168,10014.30615,7153.075823,6740,996.5,2266.347983,5136333.182,2,2,3,11,0.714285714,996.5,63.42857143,2302.8,37,959,64240,503,1,32,699,0
100.64.0.2-10.16.0.45-59502-1880-6,100.64.0.2,59502,10.16.0.45,1880,6,14:24.6,435,6,5,430,159,430,71.66666667,175.5467649,159,31.8,71.10696168,1354022.989,25287.35632,43.5,109.26446,353,0,435,87,154.1881967,362,4,420,105,166.0622373,353,4,1,1,200,168,13793.10345,11494.25287,430,53.54545455,133.6572958,17864.27273,2,2,2,10,0.833333333,53.54545455,71.66666667,31.8,39,14,64240,503,1,32,435,0
100.64.0.2-10.16.0.45-39388-1880-6,100.64.0.2,39388,10.16.0.45,1880,6,08:44.0,11234,35,40,409,943126,409,11.68571429,69.13361804,64704,23578.15,16308.2839,83989229.13,6676.161652,151.8108108,1014.639212,8495,1,11223,330.0882353,1502.020041,8567,2,11217,287.6153846,1393.821604,8506,1,1,36,1128,1288,3115.542104,3560.619548,64704,12580.46667,16741.14037,280265780.9,2,2,37,74,1.142857143,12580.46667,11.68571429,23578.15,5,12575,64240,503,1,32,11234,0
100.64.0.2-10.16.0.18-48224-3000-6,100.64.0.2,48224,10.16.0.18,3000,6,35:13.4,1090,8,8,443,25370,443,55.375,156.624152,7794,3171.25,3544.094474,23681651.38,14678.89908,72.66666667,215.9519347,849,3,1081,154.4285714,316.0531902,867,11,1064,152,308.9001996,849,7,1,4,264,264,7339.449541,7339.449541,7794,1613.3125,2908.959326,8462044.362,2,2,5,15,1,1613.3125,55.375,3171.25,27,1585,64240,503,1,32,1090,0
100.64.0.2-10.16.0.45-45272-1880-6,100.64.0.2,45272,10.16.0.45,1880,6,18:35.8,351,6,4,435,160,435,72.5,177.5880064,160,40,80,1695156.695,28490.02849,39,84.01041602,261,3,351,70.2,113.1865716,271,9,337,112.3333333,130.615211,261,16,1,1,200,136,17094.01709,11396.0114,435,59.5,141.1943106,19935.83333,2,2,2,9,0.666666667,59.5,72.5,40,43,16,64240,503,1,32,351,0
10.16.0.2-144.122.71.18-53042-6642-6,10.16.0.2,53042,144.122.71.18,6642,6,35:27.1,85466,13,8,474,16238,207,36.46153846,68.98866499,6740,2029.75,2969.197378,195539.7468,245.711745,4273.3,17326.53992,77853,1,85466,7122.166667,22281.57818,77853,1,84423,12060.42857,29299.68641,78466,11,4,6,424,264,152.1072707,93.60447429,6740,795.8095238,2018.00445,4072341.962,0,2,10,20,0.615384615,795.8095238,36.46153846,2029.75,22,773,65280,504,4,32,85466,0
100.64.0.2-10.16.0.15-58470-1880-6,100.64.0.2,58470,10.16.0.15,1880,6,06:31.7,563,6,4,317,446,317,52.83333333,129.4147081,446,111.5,223,1355239.787,17761.98934,62.55555556,151.0447873,464,3,563,112.6,203.262884,475,8,548,182.6666667,245.1332971,464,15,1,1,200,136,10657.19361,7104.795737,446,76.3,163.703017,26798.67778,2,2,2,9,0.666666667,76.3,52.83333333,111.5,31,44,64240,504,1,32,563,1
10.16.0.6-144.122.71.18-34314-6642-6,10.16.0.6,34314,144.122.71.18,6642,6,02:08.7,1475,10,9,474,16238,207,47.4,75.95934585,6740,1804.222222,2858.650284,11330169.49,12881.35593,81.94444444,150.6521011,598,3,1475,163.8888889,203.2052192,622,7,1380,172.5,226.6898448,598,7,4,6,328,296,6779.661017,6101.694915,6740,879.5789474,2108.802776,4447049.146,0,2,10,18,0.9,879.5789474,47.4,1804.222222,24,854,65280,503,4,32,1475,1
100.64.0.2-10.16.0.18-50144-3000-6,100.64.0.2,50144,10.16.0.18,3000,6,39:24.5,620,5,5,456,180,456,91.2,203.9293995,180,36,80.49844719,1025806.452,16129.03226,68.88888889,170.388119,523,5,613,153.25,256.0994273,537,13,605,151.25,247.8391616,523,25,1,1,168,168,8064.516129,8064.516129,456,63.6,149.0288563,22209.6,2,2,2,9,1,63.6,91.2,36,45,18,64240,502,1,32,620,0
100.64.0.2-10.16.0.45-56826-1880-6,100.64.0.2,56826,10.16.0.45,1880,6,18:55.4,246,6,4,429,160,429,71.5,175.1385166,160,40,80,2394308.943,40650.4065,27.33333333,49.45199693,158,4,246,49.2,67.25473961,169,11,227,75.66666667,72.39014666,158,22,1,1,200,136,24390.2439,16260.1626,429,58.9,139.4229775,19438.76667,2,2,2,9,0.666666667,58.9,71.5,40,42,16,64240,503,1,32,246,0
100.64.0.2-10.16.0.4-47488-8181-6,100.64.0.2,47488,10.16.0.4,8181,6,39:09.1,313,5,5,106,137,106,21.2,47.40464112,137,27.4,61.26826258,776357.8275,31948.88179,34.77777778,26.90621572,75,8,294,73.5,23.38803113,91,40,283,70.75,17.25060385,93,51,1,1,168,168,15974.44089,15974.44089,137,24.3,51.74735635,2677.788889,2,2,2,9,1,24.3,21.2,27.4,10,13,65280,505,1,32,313,1
100.64.0.2-10.16.0.7-43440-7472-6,100.64.0.2,43440,10.16.0.7,7472,6,54:12.1,590,7,6,108,7407,108,15.42857143,40.82016308,4096,1234.5,1928.522517,12737288.14,22033.89831,49.16666667,114.1496891,408,2,588,98,162.0567802,427,7,560,112,167.2901671,408,6,1,2,232,200,11864.40678,10169.49153,4096,578.0769231,1396.643385,1950612.744,2,2,3,12,0.857142857,578.0769231,15.42857143,1234.5,8,569,65280,505,1,32,590,1
100.64.0.2-10.16.0.15-52784-1880-6,100.64.0.2,52784,10.16.0.15,1880,6,06:24.9,545,6,4,335,464,335,55.83333333,136.7631773,464,116,232,1466055.046,18348.62385,60.55555556,132.6886498,410,3,545,109,176.4482927,421,11,527,175.6666667,206.3742555,410,21,1,1,200,136,11009.17431,7339.449541,464,79.9,171.1662285,29297.87778,2,2,2,9,0.666666667,79.9,55.83333333,116,33,46,64240,503,1,32,545,1
100.64.0.2-10.16.0.18-38054-3000-6,100.64.0.2,38054,10.16.0.18,3000,6,41:40.3,6471,6,5,462,165,462,77,188.6107102,165,33,73.79024326,96893.83403,1699.891825,647.1,2017.855267,6390,4,6471,1294.2,2855.352815,6402,11,6451,1612.75,3184.83902,6390,12,1,1,200,168,927.2137228,772.6781023,462,57,143.1537635,20493,2,2,2,10,0.833333333,57,77,33,42,15,64240,502,1,32,6471,0
100.64.0.2-10.16.0.45-49086-1880-6,100.64.0.2,49086,10.16.0.45,1880,6,05:14.2,564,6,4,429,160,429,71.5,175.1385166,160,40,80,1044326.241,17730.49645,62.66666667,142.9134353,441,5,564,112.8,190.923283,452,10,547,182.3333333,226.4295328,441,20,1,1,200,136,10638.29787,7092.198582,429,58.9,139.4229775,19438.76667,2,2,2,9,0.666666667,58.9,71.5,40,42,16,64240,503,1,32,564,0
100.64.0.2-10.16.0.7-52138-7472-6,100.64.0.2,52138,10.16.0.7,7472,6,53:17.6,640,7,6,108,7408,108,15.42857143,40.82016308,4096,1234.666667,1928.737895,11743750,20312.5,53.33333333,127.7521274,455,1,640,106.6666667,179.3796718,471,12,604,120.8,188.7742037,455,9,1,2,232,200,10937.5,9375,4096,578.1538462,1396.806468,1951068.308,2,2,3,12,0.857142857,578.1538462,15.42857143,1234.666667,8,569,65280,505,1,32,640,1
100.64.0.2-10.16.0.45-34724-1880-6,100.64.0.2,34724,10.16.0.45,1880,6,12:14.5,325,6,4,427,159,427,71.16666667,174.32202,159,39.75,79.5,1803076.923,30769.23077,36.11111111,73.55685632,231,4,325,65,101.7226622,246,10,307,102.3333333,112.8730851,231,20,1,1,200,136,18461.53846,12307.69231,427,58.6,138.7525375,19252.26667,2,2,2,9,0.666666667,58.6,71.16666667,39.75,42,15,64240,503,1,32,325,0
100.64.0.2-10.16.0.18-46732-3000-6,100.64.0.2,46732,10.16.0.18,3000,6,11:20.5,733,5,5,469,180,469,93.8,209.7431763,180,36,80.49844719,885402.4557,13642.5648,81.44444444,198.6838639,610,4,722,180.5,295.3703889,622,12,719,179.75,287.3677957,610,22,1,1,168,168,6821.282401,6821.282401,469,64.9,152.8401125,23360.1,2,2,2,9,1,64.9,93.8,36,46,18,64240,502,1,32,733,0
100.64.0.2-10.16.0.18-45872-3000-6,100.64.0.2,45872,10.16.0.18,3000,6,42:51.6,804,5,5,517,180,517,103.4,231.2094289,180,36,80.49844719,866915.4229,12437.81095,89.33333333,211.5561391,652,4,792,198,319.7843023,676,15,786,196.5,304.2000438,652,26,1,1,168,168,6218.905473,6218.905473,517,69.7,167.0356249,27900.9,2,2,2,9,1,69.7,103.4,36,51,18,64240,502,1,32,804,0
100.64.0.2-10.16.0.45-43712-1880-6,100.64.0.2,43712,10.16.0.45,1880,6,40:41.3,313,6,4,499,246,499,83.16666667,203.7158969,246,61.5,123,2380191.693,31948.88179,34.77777778,61.88048517,196,5,313,62.6,82.86314018,208,11,294,98,89.06177631,196,22,1,1,200,136,19169.32907,12779.55272,499,74.5,167.999504,28223.83333,2,2,2,9,0.666666667,74.5,83.16666667,61.5,49,24,64240,502,1,32,313,0
100.64.0.2-10.16.0.15-55322-1880-6,100.64.0.2,55322,10.16.0.15,1880,6,06:26.7,844,6,4,343,472,343,57.16666667,140.0291636,472,118,236,965639.8104,11848.34123,93.77777778,200.4456147,621,4,844,168.8,264.634087,637,17,817,272.3333333,309.7375233,621,29,1,1,200,136,7109.004739,4739.336493,472,81.5,174.4867075,30445.61111,2,2,2,9,0.666666667,81.5,57.16666667,118,34,47,64240,503,1,32,844,1
100.64.0.2-10.16.0.5-38048-8080-6,100.64.0.2,38048,10.16.0.5,8080,6,51:36.2,328,5,5,107,137,107,21.4,47.85185472,137,27.4,61.26826258,743902.439,30487.80488,36.44444444,25.34813164,73,7,311,77.75,14.40775254,93,60,288,72,20.51016008,100,51,1,1,168,168,15243.90244,15243.90244,137,24.4,51.92344793,2696.044444,2,2,2,9,1,24.4,21.4,27.4,10,13,65280,505,1,32,328,1
100.64.0.2-10.16.0.15-38988-1880-6,100.64.0.2,38988,10.16.0.15,1880,6,06:36.8,462,6,4,328,460,328,54.66666667,133.9054393,460,115,230,1705627.706,21645.02165,51.33333333,107.8876731,336,4,462,92.4,144.1155786,348,16,444,148,164.7209762,336,29,1,1,200,136,12987.01299,8658.008658,460,78.8,169.013346,28565.51111,2,2,2,9,0.666666667,78.8,54.66666667,115,32,46,64240,503,1,32,462,1
10.16.0.2-144.122.71.18-57912-6642-6,10.16.0.2,57912,144.122.71.18,6642,6,50:40.9,5358,14,8,474,16238,207,33.85714286,66.9946693,6740,2029.75,2969.197378,3119074.281,4106.009705,255.1428571,265.3590559,1006,4,5358,412.1538462,303.3690948,1149,4,4690,670,586.0528986,1659,12,4,6,444,264,2612.915267,1493.094438,6740,759.6363636,1976.665845,3907207.861,1,2,10,20,0.571428571,759.6363636,33.85714286,2029.75,21,738,65280,504,4,20,5358,1
10.16.0.6-144.122.71.18-49962-6642-6,10.16.0.6,49962,144.122.71.18,6642,6,55:11.4,999,12,10,528,21205,261,44,83.35902634,6740,2120.5,2951.481144,21754754.75,22022.02202,47.57142857,75.7129919,325,4,999,90.81818182,95.98001686,325,7,974,108.2222222,122.2127016,392,8,4,6,392,328,12012.01201,10010.01001,6740,987.8636364,2203.858074,4856990.409,2,2,10,21,0.833333333,987.8636364,44,2120.5,24,963,65280,503,4,32,999,0
100.64.0.2-10.16.0.45-37164-1880-6,100.64.0.2,37164,10.16.0.45,1880,6,04:36.9,374,6,4,427,160,427,71.16666667,174.32202,160,40,80,1569518.717,26737.96791,41.55555556,85.78477591,268,3,374,74.8,115.8132117,280,12,356,118.6666667,131.5345329,268,20,1,1,200,136,16042.78075,10695.18717,427,58.7,138.8332733,19274.67778,2,2,2,9,0.666666667,58.7,71.16666667,40,42,16,64240,503,1,32,374,0
100.64.0.2-10.16.0.7-54142-7472-6,100.64.0.2,54142,10.16.0.7,7472,6,49:47.6,592,7,6,108,7407,108,15.42857143,40.82016308,4096,1234.5,1928.522517,12694256.76,21959.45946,49.33333333,98.59313394,357,2,592,98.66666667,142.7300482,388,18,549,109.8,141.3424918,357,17,1,2,232,200,11824.32432,10135.13514,4096,578.0769231,1396.643385,1950612.744,2,2,3,12,0.857142857,578.0769231,15.42857143,1234.5,8,569,65280,505,1,32,592,1
100.64.0.2-10.16.0.18-41982-3000-6,100.64.0.2,41982,10.16.0.18,3000,6,48:52.0,452,5,5,468,240,468,93.6,209.2959627,240,48,107.3312629,1566371.681,22123.89381,50.22222222,114.2363534,354,3,445,111.25,169.9870093,365,12,441,110.25,162.6619706,354,22,1,1,168,168,11061.9469,11061.9469,468,70.8,158.6392133,25166.4,2,2,2,9,1,70.8,93.6,48,46,24,64240,502,1,32,452,0
100.64.0.2-10.16.0.15-45916-1880-6,100.64.0.2,45916,10.16.0.15,1880,6,05:55.6,1209,7,5,443,9092,443,63.28571429,167.4382615,6740,1818.4,2933.709733,7886683.209,9925.558313,109.9090909,274.8717718,925,3,1209,201.5,367.1777499,939,13,1174,293.5,429.3363095,925,20,1,2,232,168,5789.909016,4135.649297,6740,794.5833333,1990.417976,3961763.72,2,2,3,11,0.714285714,794.5833333,63.28571429,1818.4,36,757,64240,503,1,32,1209,1
100.64.0.2-10.16.0.15-60218-1880-6,100.64.0.2,60218,10.16.0.15,1880,6,04:10.7,1270,9,7,421,31299,421,46.77777778,140.3333333,13480,4471.285714,5024.038041,24976377.95,12598.4252,84.66666667,277.1004631,1084,2,1270,158.75,380.3095544,1098,5,1251,208.5,430.834423,1084,6,1,4,296,232,7086.614173,5511.811024,13480,1982.5,3904.568794,15245657.47,2,2,5,15,0.777777778,1982.5,46.77777778,4471.285714,26,1956,64240,503,1,32,1270,1
100.64.0.2-10.16.0.18-36406-3000-6,100.64.0.2,36406,10.16.0.18,3000,6,12:21.8,273,8,6,553,16414,553,69.125,195.515025,6740,2735.666667,3111.773364,62150183.15,51282.05128,21,32.12216265,121,3,273,39,44.4597196,134,6,254,50.8,46.38103061,121,17,1,3,264,200,29304.0293,21978.02198,6740,1211.928571,2370.685018,5620147.456,2,2,4,13,0.75,1211.928571,69.125,2735.666667,39,1172,64240,502,1,32,273,0
100.64.0.2-10.16.0.15-41174-1880-6,100.64.0.2,41174,10.16.0.15,1880,6,06:42.4,932,6,4,341,460,341,56.83333333,139.212667,460,115,230,859442.0601,10729.61373,103.5555556,206.1535296,614,3,932,186.4,265.6337704,627,12,917,305.6666667,297.6480024,614,20,1,1,200,136,6437.76824,4291.845494,460,80.1,171.1792108,29302.32222,2,2,2,9,0.666666667,80.1,56.83333333,115,34,46,64240,503,1,32,932,1
100.64.0.2-10.16.0.18-56438-3000-6,100.64.0.2,56438,10.16.0.18,3000,6,39:07.4,560,5,5,492,180,492,98.4,220.029089,180,36,80.49844719,1200000,17857.14286,62.22222222,149.6343692,461,4,540,135,226.2049218,474,12,548,137,216.080232,461,23,1,1,168,168,8928.571429,8928.571429,492,67.2,159.6195477,25478.4,2,2,2,9,1,67.2,98.4,36,49,18,64240,502,1,32,560,0
100.64.0.2-10.16.0.18-56776-3000-6,100.64.0.2,56776,10.16.0.18,3000,6,14:30.8,7448,6,5,454,180,454,75.66666667,185.3447239,180,36,80.49844719,85123.52309,1476.906552,744.8,2324.701166,7361,5,7448,1489.6,3288.365597,7372,14,7429,1857.25,3669.170694,7361,15,1,1,200,168,805.5853921,671.32116,454,57.63636364,142.1177489,20197.45455,2,2,2,10,0.833333333,57.63636364,75.66666667,36,41,16,64240,502,1,32,7448,0
100.64.0.2-10.16.0.45-48180-1880-6,100.64.0.2,48180,10.16.0.45,1880,6,25:01.1,353,6,4,430,160,430,71.66666667,175.5467649,160,40,80,1671388.102,28328.6119,39.22222222,87.69660452,272,3,353,70.6,118.0902197,281,9,339,113,138.683092,272,17,1,1,200,136,16997.16714,11331.44476,430,59,139.7179699,19521.11111,2,2,2,9,0.666666667,59,71.66666667,40,43,16,64240,503,1,32,353,0
100.64.0.2-10.16.0.18-36764-3000-6,100.64.0.2,36764,10.16.0.18,3000,6,44:53.6,408,6,5,468,180,468,78,191.0601999,180,36,80.49844719,1588235.294,26960.78431,40.8,105.2381426,340,0,408,81.6,151.199537,352,10,392,98,161.5405006,340,6,1,1,200,168,14705.88235,12254.90196,468,58.90909091,146.0311299,21325.09091,2,2,2,10,0.833333333,58.90909091,78,36,42,16,64240,502,1,32,408,0
100.64.0.2-10.16.0.15-41078-1880-6,100.64.0.2,41078,10.16.0.15,1880,6,04:30.1,354,6,4,352,493,352,58.66666667,143.7033982,493,123.25,246.5,2387005.65,28248.58757,39.33333333,80.71090385,252,3,354,70.8,107.4416121,261,14,338,112.6666667,122.4799303,252,22,1,1,200,136,16949.15254,11299.43503,493,84.5,181.2151882,32838.94444,2,2,2,9,0.666666667,84.5,58.66666667,123.25,35,49,64240,503,1,32,354,1
10.16.0.4-144.122.171.92-46902-53-17,10.16.0.4,46902,144.122.171.92,53,17,57:01.8,1286,1,1,38,101,38,38,0,101,101,0,108087.0918,1555.209953,1286,0,1286,1286,0,0,0,0,0,0,0,0,0,0,0,0,8,8,777.6049767,777.6049767,101,69.5,44.54772721,1984.5,0,0,0,0,1,69.5,38,101,19,50,0,0,0,8,0,1
100.64.0.2-10.16.0.18-37928-3000-6,100.64.0.2,37928,10.16.0.18,3000,6,16:43.5,1012,5,5,532,180,532,106.4,237.9176328,180,36,80.49844719,703557.3123,9881.422925,112.4444444,293.1791735,894,4,1003,250.75,437.6515928,907,19,991,247.75,430.8428755,894,29,1,1,168,168,4940.711462,4940.711462,532,71.2,171.5062681,29414.4,2,2,2,9,1,71.2,106.4,36,53,18,64240,502,1,32,1012,0
100.64.0.2-10.16.0.45-34224-1880-6,100.64.0.2,34224,10.16.0.45,1880,6,28:03.6,1982,6,4,442,159,442,73.66666667,180.4457444,159,39.75,79.5,303229.0616,5045.408678,220.2222222,573.7631867,1742,3,1982,396.4,760.5223863,1750,8,1966,655.3333333,946.06677,1742,15,1,1,200,136,3027.245207,2018.163471,442,60.1,143.1878719,20502.76667,2,2,2,9,0.666666667,60.1,73.66666667,39.75,44,15,64240,503,1,32,1982,0
100.64.0.2-10.16.0.7-45588-7472-6,100.64.0.2,45588,10.16.0.7,7472,6,58:22.1,734,7,6,108,7408,108,15.42857143,40.82016308,4096,1234.666667,1928.737895,10239782.02,17711.17166,61.16666667,125.2392861,440,0,734,122.3333333,174.3544283,466,18,698,139.6,178.1300087,440,14,1,2,232,200,9536.784741,8174.386921,4096,578.1538462,1396.806468,1951068.308,2,2,3,12,0.857142857,578.1538462,15.42857143,1234.666667,8,569,65280,505,1,32,734,0
100.64.0.2-10.16.0.15-57824-1880-6,100.64.0.2,57824,10.16.0.15,1880,6,06:30.7,511,6,4,313,442,313,52.16666667,127.7817149,442,110.5,221,1477495.108,19569.47162,56.77777778,124.9507681,388,5,511,102.2,167.1681788,400,14,493,164.3333333,195.6433831,388,25,1,1,200,136,11741.68297,7827.78865,442,75.5,162.0461183,26258.94444,2,2,2,9,0.666666667,75.5,52.16666667,110.5,31,44,64240,504,1,32,511,1
100.64.0.2-10.16.0.45-33790-1880-6,100.64.0.2,33790,10.16.0.45,1880,6,28:03.1,2797,40,41,409,943126,409,10.225,64.66857815,64704,23003.07317,17452.68363,337338219.5,28959.59957,34.9625,229.7618163,2041,2,2787,71.46153846,330.6953476,2054,5,2781,69.525,323.660394,2041,2,1,37,1288,1320,14301.03683,14658.56275,64704,11648.58025,16914.47869,286099589.3,2,2,38,80,1.025,11648.58025,10.225,23003.07317,5,11643,64240,503,1,32,2797,0
100.64.0.2-10.16.0.15-47624-1880-6,100.64.0.2,47624,10.16.0.15,1880,6,04:39.5,721,6,4,348,481,348,58,142.0704051,481,120.25,240.5,1149791.956,13869.62552,80.11111111,185.3863833,570,3,721,144.2,244.6971598,579,11,703,234.3333333,293.6432075,570,25,1,1,200,136,8321.775312,5547.850208,481,82.9,177.557784,31526.76667,2,2,2,9,0.666666667,82.9,58,120.25,34,48,64240,503,1,32,721,1
100.64.0.2-10.16.0.18-59130-3000-6,100.64.0.2,59130,10.16.0.18,3000,6,40:53.6,671,5,5,468,180,468,93.6,209.2959627,180,36,80.49844719,965722.8018,14903.12966,74.55555556,168.012731,521,4,659,164.75,247.1050721,534,20,646,161.5,240.1950596,521,28,1,1,168,168,7451.564829,7451.564829,468,64.8,152.5463864,23270.4,2,2,2,9,1,64.8,93.6,36,46,18,64240,502,1,32,671,0
10.16.0.6-144.122.71.18-42996-6642-6,10.16.0.6,42996,144.122.71.18,6642,6,29:56.8,962,12,10,528,21205,261,44,83.35902634,6740,2120.5,2951.481144,22591476.09,22869.02287,45.80952381,72.61240875,311,4,962,87.45454545,92.92724427,311,6,937,104.1111111,118.4645986,380,7,4,6,392,328,12474.01247,10395.0104,6740,987.8636364,2203.858074,4856990.409,2,2,10,21,0.833333333,987.8636364,44,2120.5,24,963,65280,503,4,32,962,0
100.64.0.2-10.16.0.15-38392-1880-6,100.64.0.2,38392,10.16.0.15,1880,6,04:18.3,10444,44,46,393,1142215,393,8.931818182,59.24697921,64704,24830.76087,28987.12378,109403293.8,8617.387974,117.3483146,847.4073173,7990,1,10429,242.5348837,1237.060155,8137,4,10421,231.5777778,1189.506305,8005,2,1,42,1416,1480,4212.945232,4404.442742,64704,12695.64444,24094.26189,580533456,2,2,43,89,1.045454545,12695.64444,8.931818182,24830.76087,4,12691,64240,503,1,32,10444,1
100.64.0.2-10.16.0.18-52596-3000-6,100.64.0.2,52596,10.16.0.18,3000,6,17:14.3,706,5,5,465,165,465,93,207.9543219,165,33,73.79024326,892351.2748,14164.30595,78.44444444,196.8261359,603,3,698,174.5,293.9223253,615,13,686,171.5,287.6855923,603,23,1,1,168,168,7082.152975,7082.152975,465,63,150.465943,22640,2,2,2,9,1,63,93,33,46,16,64240,502,1,32,706,0
100.64.0.2-10.16.0.7-45152-7472-6,100.64.0.2,45152,10.16.0.7,7472,6,05:52.1,697,7,6,108,7409,108,15.42857143,40.82016308,4096,1234.833333,1928.953334,10784791.97,18651.36298,58.08333333,136.6544802,481,0,697,116.1666667,193.2774344,503,14,674,134.8,199.816666,481,10,1,2,232,200,10043.04161,8608.321377,4096,578.2307692,1396.969587,1951524.026,2,2,3,12,0.857142857,578.2307692,15.42857143,1234.833333,8,569,65280,505,1,32,697,1
100.64.0.2-10.16.0.15-58048-1880-6,100.64.0.2,58048,10.16.0.15,1880,6,06:31.3,461,6,4,328,457,328,54.66666667,133.9054393,457,114.25,228.5,1702819.957,21691.97397,51.22222222,109.0857206,340,6,461,92.2,146.5663672,353,13,443,147.6666667,168.6604083,340,25,1,1,200,136,13015.18438,8676.789588,457,78.5,168.2625264,28312.27778,2,2,2,9,0.666666667,78.5,54.66666667,114.25,32,45,64240,503,1,32,461,1
